# Resultados de ejecución para Fork
# Formato: N P Tiempo(µs)

400 4     11035
400 4     12912
400 4     11875
400 4     12422
400 4     12590
400 4     12408
400 4     13320
400 4     12248
400 4     12442
400 4     16701
600 1    171685
600 1    167008
600 1    170711
600 1    169105
600 1    163710
600 1    167011
600 1    163514
600 1    161588
600 1    157407
600 1    176600
600 1    160035
600 1    180517
600 1    163265
600 1    164561
600 1    185758
600 1    166454
600 1    173945
600 1    161551
600 1    154637
600 1    160748
600 1    158529
600 1    170744
600 1    161821
600 1    166974
600 1    164846
600 1    158163
600 1    158894
600 1    162473
600 1    163111
600 1    168439
600 2     85306
600 2     84498
600 2     84480
600 2     85461
600 2     88264
600 2     85889
600 2     86033
600 2    116999
600 2    103272
600 2    140071
600 2    133661
600 2    115033
600 2     93675
600 2     89933
600 2     89234
600 2     86634
600 2     89419
600 2     91478
600 2     85352
600 2     78418
600 2     79604
600 2     80153
600 2     85569
600 2     82063
600 2     89165
600 2     85486
600 2     89425
600 2     83673
600 2     82577
600 2     85559
600 4     46403
600 4     46151
600 4     45860
600 4     47807
600 4     50993
600 4     50988
600 4     47217
600 4     51607
600 4     53752
600 4     48018
600 4     49658
600 4     48399
600 4     48635
600 4     52298
600 4     51352
600 4     49498
600 4     54150
600 4     51752
600 4     51661
600 4     57593
600 4     55441
600 4     60066
600 4     48877
600 4     56997
600 4     50487
600 4    115884
600 4     50320
600 4     44835
600 4     46365
600 4     49616
1200 1   2452790
1200 1   2800310
1200 1   2345956
1200 1   2395346
1200 1   2375429
1200 1   1820656
1200 1   2352963
1200 1   2328317
1200 1   2434205
1200 1   2657298
1200 1   2355998
1200 1   2435054
1200 1   2358625
1200 1   2468252
1200 1   2480404
1200 1   2350062
1200 1   2380127
1200 1   2433091
1200 1   2684356
1200 1   1960780
1200 1   2447915
1200 1   2386316
1200 1   2435885
1200 1   2386297
1200 1   2382854
1200 1   2424272
1200 1   2459602
1200 1   2335868
1200 1   2470152
1200 1   2305917
1200 2   1304539
1200 2   1343580
1200 2   1321713
1200 2   1299913
1200 2    701187
1200 2   1308933
1200 2   1324520
1200 2   1370360
1200 2   1308814
1200 2   1341256
1200 2   1300651
1200 2   1343274
1200 2   1289109
1200 2   1309691
1200 2   1347598
1200 2   1334393
1200 2   1518138
1200 2   1404055
1200 2   1383344
1200 2   1320669
1200 2   1314555
1200 2   1336151
1200 2   1303445
1200 2   1300574
1200 2   1338361
1200 2   1346450
1200 2   1285608
1200 2   1302955
1200 2    817019
1200 2   1402006
1200 4    692215
1200 4    672885
1200 4    677206
1200 4    838552
1200 4    669453
1200 4    708308
1200 4    694355
1200 4    689823
1200 4    678511
