# Resultados de ejecución para Fork
# Formato: N P Tiempo(µs)

100 1      1926 
100 1      3121 
100 1      1479 
100 1      1505 
100 1      1685 
100 1      4402 
100 1      1755 
100 1      5054 
100 1      4177 
100 1      4527 
100 1      1982 
100 1      2685 
100 1      4069 
100 1      3082 
100 1      4628 
100 1      4087 
100 1      1554 
100 1      1701 
100 1      4387 
100 1      1864 
100 1      1642 
100 1      2152 
100 1      2830 
100 1      1550 
100 1      4167 
100 1      2280 
100 1      2900 
100 1      2159 
100 1      2687 
100 1      2697 
100 2      1570 
100 2      1215 
100 2      1997 
100 2      1499 
100 2      1329 
100 2      1247 
100 2       998 
100 2      1173 
100 2      1849 
100 2      1461 
100 2      1461 
100 2      2063 
100 2      1935 
100 2      1491 
100 2      1660 
100 2      2212 
100 2      3038 
100 2      1221 
100 2      1240 
100 2      2458 
100 2      1162 
100 2      1079 
100 2      1021 
100 2      1536 
100 2      1794 
100 2      1544 
100 2      1027 
100 2      1063 
100 2      2757 
100 2      1640 
100 4      1052 
100 4      1007 
100 4      1040 
100 4      1128 
100 4      1204 
100 4      1649 
100 4      1621 
100 4      2170 
100 4      1343 
100 4      1907 
100 4      2318 
100 4      1894 
100 4      1508 
100 4      1794 
100 4      1736 
100 4      1488 
100 4      1895 
100 4      1285 
100 4      1181 
100 4      1382 
100 4      1445 
100 4      1353 
100 4      1619 
100 4      1263 
100 4      1562 
100 4      1506 
100 4      1694 
100 4      1980 
100 4      2239 
100 4      1577 
200 1     12639 
200 1     19080 
200 1     12218 
200 1     20375 
200 1     19374 
200 1     18638 
200 1     20541 
200 1     15569 
200 1     20112 
200 1     11986 
200 1     19674 
200 1     19534 
200 1     18339 
200 1     21121 
200 1     16473 
200 1     21333 
200 1     19494 
200 1     11806 
200 1     19578 
200 1     13185 
200 1     15439 
200 1     13075 
200 1     16049 
200 1     18696 
200 1     18965 
200 1     19312 
200 1     12039 
200 1     13580 
200 1     12156 
200 1     16993 
200 2     14475 
200 2      7141 
200 2      6540 
200 2      6361 
200 2     15825 
200 2     13671 
200 2      8008 
200 2      7575 
200 2     10998 
200 2      9278 
200 2     13739 
200 2     13694 
200 2     13056 
200 2     13359 
200 2      6643 
200 2     13765 
200 2      7903 
200 2      7806 
200 2     11115 
200 2      7859 
200 2      9563 
200 2      7116 
200 2      9577 
200 2     13320 
200 2      6575 
200 2      7912 
200 2     13198 
200 2     12598 
200 2      6427 
200 2      6159 
200 4      8073 
200 4      7479 
200 4      8799 
200 4      4092 
200 4      3641 
200 4      3816 
200 4      3768 
200 4      9175 
200 4      4157 
200 4      7636 
200 4      8025 
200 4      8421 
200 4      6935 
200 4      9941 
200 4      8406 
200 4      8531 
200 4      5849 
200 4      6503 
200 4      5717 
200 4      4534 
200 4      3860 
200 4      3819 
200 4      8857 
200 4      9501 
200 4      8784 
200 4      9338 
200 4      4841 
200 4      7739 
200 4      6565 
200 4      4211 
400 1    117236 
400 1    128534 
400 1    124435 
400 1    115447 
400 1    120030 
400 1    136830 
400 1    125980 
400 1    128152 
400 1    119819 
400 1    120276 
400 1    121388 
400 1    117244 
400 1    120284 
400 1    116059 
400 1    122015 
400 1    117869 
400 1    119466 
400 1    133997 
400 1    124850 
400 1    127994 
400 1    118704 
400 1    118459 
400 1    119379 
400 1    118796 
400 1    114451 
400 1    120854 
400 1    137367 
400 1    124450 
400 1    127897 
400 1    125728 
400 2     68215 
400 2     59538 
400 2     64092 
400 2     59203 
400 2     60831 
400 2     63799 
400 2     61913 
400 2     71624 
400 2     64334 
400 2     56007 
400 2     63669 
400 2     58504 
400 2     60403 
400 2     63718 
400 2     63185 
400 2     59586 
400 2     67589 
400 2     63387 
400 2     60233 
400 2     62423 
400 2     63801 
400 2     64052 
400 2     59728 
400 2     63665 
400 2     65582 
400 2     55063 
400 2     63857 
400 2     61406 
400 2     60922 
400 2     60270 
400 4     35540 
400 4     34927 
400 4     33457 
400 4     45259 
400 4     39162 
400 4     35188 
400 4     35710 
400 4     39487 
400 4     38789 
400 4     34773 
400 4     35143 
400 4     37437 
400 4     36467 
400 4     36064 
400 4     37331 
400 4     34949 
400 4     41251 
400 4     38986 
400 4     35315 
400 4     41943 
400 4     39081 
400 4     32852 
400 4     34654 
400 4     41338 
400 4     32367 
400 4     34973 
400 4     36451 
400 4     37743 
400 4     29622 
400 4     36394 
600 1    451109 
600 1    439892 
600 1    422672 
600 1    424530 
600 1    472679 
600 1    405709 
600 1    476901 
600 1    414240 
600 1    434178 
600 1    482148 
600 1    426811 
600 1    479009 
600 1    427640 
600 1    384266 
600 1    448612 
600 1    410402 
600 1    478744 
600 1    428085 
600 1    417339 
600 1    436423 
600 1    432699 
600 1    431741 
600 1    422646 
600 1    436284 
600 1    413631 
600 1    410213 
600 1    431386 
600 1    431608 
600 1    419765 
600 1    424696 
600 2    223645 
600 2    221357 
600 2    214255 
600 2    212356 
600 2    213251 
600 2    224318 
600 2    218724 
600 2    215103 
600 2    221288 
600 2    222284 
600 2    215056 
600 2    214046 
600 2    214545 
600 2    202901 
600 2    197340 
600 2    239373 
600 2    235796 
600 2    239736 
600 2    212143 
600 2    209258 
600 2    225883 
600 2    224997 
600 2    215800 
600 2    212953 
600 2    223054 
600 2    220605 
600 2    205479 
600 2    203472 
600 2    238449 
600 2    217035 
600 4    120030 
600 4    128820 
600 4    120506 
600 4    120306 
600 4    122338 
600 4    110352 
600 4    119631 
600 4    118062 
600 4    123695 
600 4    115227 
600 4    112798 
600 4    114700 
600 4    127254 
600 4    117898 
600 4    114950 
600 4    119148 
600 4    115781 
600 4    116213 
600 4    114856 
600 4    121659 
600 4    122347 
600 4    123783 
600 4    130864 
600 4    112327 
600 4    119035 
600 4    107178 
600 4    105275 
600 4    112102 
600 4    126505 
600 4    120996 
1200 1   4651288 
1200 1   4917977 
1200 1   4595667 
1200 1   4614677 
1200 1   4602112 
1200 1   4707140 
1200 1   4580890 
1200 1   4792127 
1200 1   4682555 
1200 1   4727169 
1200 1   4899404 
1200 1   4935297 
1200 1   4955726 
1200 1   4758558 
1200 1   4794404 
1200 1   4579241 
1200 1   4748681 
1200 1   4703935 
1200 1   4553328 
1200 1   4651015 
1200 1   4622348 
1200 1   4710969 
1200 1   4674327 
1200 1   4840818 
1200 1   4715568 
1200 1   4558796 
1200 1   4619247 
1200 1   5058201 
1200 1   4795103 
1200 1   4443520 
1200 2   2131820 
1200 2   1999786 
1200 2   2009828 
1200 2   2056951 
1200 2   2009581 
1200 2   1962351 
1200 2   1945326 
1200 2   2116344 
1200 2   2007160 
1200 2   1995130 
1200 2   2136572 
1200 2   1997654 
1200 2   2011767 
1200 2   1900459 
1200 2   2032489 
1200 2   1915459 
1200 2   2103708 
1200 2   1983075 
1200 2   1983761 
1200 2   1953916 
