# Resultados de ejecución para Posix
# Formato: N P Tiempo(µs)

2400 2  41815762 
2400 2  46741610 
2400 2  44078401 
2400 2  50696818 
2400 2  47962255 
2400 2  47739942 
2400 4  24023460 
2400 4  23263186 
2400 4  24205124 
2400 4  24734504 
2400 4  24823933 
2400 4  22673369 
2400 4  23257701 
2400 4  23652354 
2400 4  23107051 
2400 4  23619128 
2400 4  21957567 
2400 4  22397312 
2400 4  22434050 
2400 4  23203863 
2400 4  24460946 
2400 4  22829588 
2400 4  23426778 
2400 4  24088503 
2400 4  23693103 
2400 4  23648854 
2400 4  22973833 
2400 4  23698548 
2400 4  24776982 
2400 4  22761655 
2400 4  22966395 
2400 4  22691153 
2400 4  21627845 
2400 4  22964902 
2400 4  22590493 
2400 4  24199381 
