# Resultados de ejecución para OpenMP
# Formato: N P Tiempo(µs)

100 1      1359 
100 1      1649 
100 1      1897 
100 1      2584 
100 1      2176 
100 1      1408 
100 1      1238 
100 1      1052 
100 1      1132 
100 1      1103 
100 1      1083 
100 1      2156 
100 1      1290 
100 1      1081 
100 1      1295 
100 1      1470 
100 1      1171 
100 1      1253 
100 1      1551 
100 1      1393 
100 1      1219 
100 1      1470 
100 1      1310 
100 1      1584 
100 1      2859 
100 1      2858 
100 1      1298 
100 1      1287 
100 1      1129 
100 1      1557 
100 2      1162 
100 2       868 
100 2       641 
100 2      1856 
100 2      1085 
100 2      1024 
100 2       706 
100 2       683 
100 2       923 
100 2       824 
100 2       694 
100 2      5260 
100 2       666 
100 2       689 
100 2       678 
100 2      1004 
100 2       897 
100 2      5655 
100 2      1560 
100 2      1249 
100 2       910 
100 2       883 
100 2       791 
100 2       741 
100 2       710 
100 2       658 
100 2       742 
100 2       660 
100 2      1348 
100 2       657 
100 4      4082 
100 4      4398 
100 4      6123 
100 4      4461 
100 4      4616 
100 4      4803 
100 4      4407 
100 4      4373 
100 4      2235 
100 4      6285 
100 4      4514 
100 4      6391 
100 4      4557 
100 4      3599 
100 4      3976 
100 4      4752 
100 4      9713 
100 4      4043 
100 4      4506 
100 4      5707 
100 4      2859 
100 4      7450 
100 4      4615 
100 4      4604 
100 4      4611 
100 4      4145 
100 4      4584 
100 4      5558 
100 4      5407 
100 4      3554 
200 1     13247 
200 1     10860 
200 1     10835 
200 1     10846 
200 1     10926 
200 1     10969 
200 1     13168 
200 1     10744 
200 1     11270 
200 1     12433 
200 1     14393 
200 1     13803 
200 1     13579 
200 1     11067 
200 1     11065 
200 1     10815 
200 1     12759 
200 1     10747 
200 1     13048 
200 1     18454 
200 1     11158 
200 1     11118 
200 1     13580 
200 1     13078 
200 1     11142 
200 1     11039 
200 1     12806 
200 1     13867 
200 1     13384 
200 1     10770 
200 2     13381 
200 2      7305 
200 2      5831 
200 2     10047 
200 2     12903 
200 2      8528 
200 2      6259 
200 2      9228 
200 2      6210 
200 2      6021 
200 2     13325 
200 2      7511 
200 2      5878 
200 2      9420 
200 2      5873 
200 2      5953 
200 2      7710 
200 2      6130 
200 2      7148 
200 2      8528 
200 2      6632 
200 2      8625 
200 2      9162 
200 2      5912 
200 2     12371 
200 2     12827 
200 2      7039 
200 2     10106 
200 2     11595 
200 2      9488 
200 4      8557 
200 4      9230 
200 4      7965 
200 4      3789 
200 4      3518 
200 4     11374 
200 4      4015 
200 4     10692 
200 4      4612 
200 4      3174 
200 4      3126 
200 4      4002 
200 4      7873 
200 4      5851 
200 4      4079 
200 4      2974 
200 4      6909 
200 4     10205 
200 4      3988 
200 4      3630 
200 4      3661 
200 4      3373 
200 4      3393 
200 4      8884 
200 4      9606 
200 4      3656 
200 4      3492 
200 4      7859 
200 4      4494 
200 4      3332 
400 1    115566 
400 1    112271 
400 1    122725 
400 1    114253 
400 1    116489 
400 1    109742 
400 1    113861 
400 1    112670 
400 1    114111 
400 1    136600 
400 1    139551 
400 1    117913 
400 1    117623 
400 1    111026 
400 1    115817 
400 1    118958 
400 1    110619 
400 1    113502 
400 1    115516 
400 1    115815 
400 1    111582 
